Date,Year,Month,Month_Name,YearMonth,Day,Week,Learner_ID,Cohort,Track,Name,Email,Duration_Minutes,Duration_Hours,Join_Time,Leave_Time,Attended
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,152,2.53,09:14,11:46,True
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,0,0.0,,,False
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,155,2.58,09:04,11:39,True
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,163,2.72,09:02,11:45,True
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,183,3.05,09:14,12:17,True
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,0,0.0,,,False
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,143,2.38,09:09,11:32,True
2026-01-15,2026,1,January,2026-01,Thursday,1,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,0,0.0,,,False
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,177,2.95,08:55,11:52,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,163,2.72,08:58,11:41,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,169,2.82,09:12,12:01,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,153,2.55,09:10,11:43,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,168,2.8,09:02,11:50,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,142,2.37,09:08,11:30,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,0,0.0,,,False
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,0,0.0,,,False
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,179,2.98,09:03,12:02,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,147,2.45,09:09,11:36,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,139,2.32,09:13,11:32,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,165,2.75,09:02,11:47,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,160,2.67,09:04,11:44,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,12,0.2,09:14,09:26,False
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,168,2.8,09:00,11:48,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,135,2.25,09:07,11:22,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,167,2.78,09:03,11:50,True
2026-01-16,2026,1,January,2026-01,Friday,1,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,159,2.65,09:07,11:46,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,146,2.43,09:06,11:32,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,144,2.4,09:03,11:27,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,7,0.12,09:01,09:08,False
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,146,2.43,09:13,11:39,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,161,2.68,08:58,11:39,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,0,0.0,,,False
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,160,2.67,09:03,11:43,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,145,2.42,09:00,11:25,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,159,2.65,09:06,11:45,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,142,2.37,09:14,11:36,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,147,2.45,08:58,11:25,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,145,2.42,09:01,11:26,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,178,2.97,09:06,12:04,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,158,2.63,09:09,11:47,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,111,1.85,09:01,10:52,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,0,0.0,,,False
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,160,2.67,08:55,11:35,True
2026-01-19,2026,1,January,2026-01,Monday,2,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,0,0.0,,,False
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,175,2.92,09:13,12:08,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,127,2.12,09:11,11:18,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,166,2.77,09:14,12:00,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,0,0.0,,,False
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,0,0.0,,,False
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,157,2.62,09:03,11:40,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,153,2.55,09:09,11:42,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,174,2.9,09:07,12:01,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,163,2.72,09:15,11:58,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,159,2.65,08:55,11:34,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,167,2.78,09:13,12:00,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,130,2.17,09:06,11:16,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,0,0.0,,,False
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,158,2.63,08:59,11:37,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,142,2.37,09:06,11:28,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,0,0.0,,,False
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,166,2.77,09:05,11:51,True
2026-01-20,2026,1,January,2026-01,Tuesday,2,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,0,0.0,,,False
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,158,2.63,09:11,11:49,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,168,2.8,09:00,11:48,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,154,2.57,09:02,11:36,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,146,2.43,09:01,11:27,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,175,2.92,08:57,11:52,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,135,2.25,09:13,11:28,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,0,0.0,,,False
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,149,2.48,09:05,11:34,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,152,2.53,09:07,11:39,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,191,3.18,09:00,12:11,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,164,2.73,09:14,11:58,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,0,0.0,,,False
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,187,3.12,09:14,12:21,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,137,2.28,09:05,11:22,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,173,2.88,09:09,12:02,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,149,2.48,09:11,11:40,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,165,2.75,08:56,11:41,True
2026-01-21,2026,1,January,2026-01,Wednesday,2,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,0,0.0,,,False
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,152,2.53,09:04,11:36,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,176,2.93,09:08,12:04,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,0,0.0,,,False
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,157,2.62,09:00,11:37,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,0,0.0,,,False
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,157,2.62,09:04,11:41,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,175,2.92,09:15,12:10,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,0,0.0,,,False
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,147,2.45,09:03,11:30,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,142,2.37,09:10,11:32,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,150,2.5,09:03,11:33,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,144,2.4,09:08,11:32,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,150,2.5,09:00,11:30,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,169,2.82,09:13,12:02,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,150,2.5,09:15,11:45,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,147,2.45,09:11,11:38,True
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,0,0.0,,,False
2026-01-22,2026,1,January,2026-01,Thursday,2,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,0,0.0,,,False
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,169,2.82,08:56,11:45,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,169,2.82,09:12,12:01,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,136,2.27,09:15,11:31,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,176,2.93,09:12,12:08,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,0,0.0,,,False
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,125,2.08,09:10,11:15,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,185,3.08,09:08,12:13,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,128,2.13,09:14,11:22,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,0,0.0,,,False
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,147,2.45,09:12,11:39,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,162,2.7,08:57,11:39,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,139,2.32,09:00,11:19,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,175,2.92,09:01,11:56,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,137,2.28,09:06,11:23,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,156,2.6,09:08,11:44,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,185,3.08,09:11,12:16,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,159,2.65,09:08,11:47,True
2026-01-23,2026,1,January,2026-01,Friday,2,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,17,0.28,08:59,09:16,False
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,153,2.55,09:08,11:41,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,161,2.68,09:07,11:48,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,160,2.67,08:59,11:39,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,155,2.58,09:04,11:39,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,157,2.62,09:02,11:39,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,163,2.72,09:06,11:49,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,175,2.92,09:07,12:02,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,3,0.05,08:56,08:59,False
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,161,2.68,08:57,11:38,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,167,2.78,09:15,12:02,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,166,2.77,09:02,11:48,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,0,0.0,,,False
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,171,2.85,08:59,11:50,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,0,0.0,,,False
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,151,2.52,09:01,11:32,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,145,2.42,08:59,11:24,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,151,2.52,09:13,11:44,True
2026-01-26,2026,1,January,2026-01,Monday,3,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,162,2.7,09:12,11:54,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,0,0.0,,,False
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,150,2.5,09:02,11:32,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,137,2.28,08:58,11:15,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,151,2.52,09:05,11:36,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,0,0.0,,,False
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,166,2.77,09:05,11:51,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,0,0.0,,,False
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,14,0.23,08:58,09:12,False
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,169,2.82,08:56,11:45,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,0,0.0,,,False
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_011,Cohort 2,AWS Cloud,Michael Hill,michael.hill60@email.com,0,0.0,,,False
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_012,Cohort 2,AWS Cloud,Rebecca Collins,rebecca.collins41@email.com,150,2.5,09:09,11:39,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_013,Cohort 2,AWS Cloud,Joshua Reed,joshua.reed81@email.com,152,2.53,08:57,11:29,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_014,Cohort 2,AWS Cloud,Christopher Obiora,christopher.obiora42@email.com,144,2.4,08:58,11:22,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_015,Cohort 2,AWS Cloud,Ronald Balogun,ronald.balogun79@email.com,125,2.08,09:02,11:07,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_016,Cohort 2,AWS Cloud,Arjun Turner,arjun.turner24@email.com,0,0.0,,,False
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_017,Cohort 2,AWS Cloud,Gary Taylor,gary.taylor76@email.com,154,2.57,09:11,11:45,True
2026-01-27,2026,1,January,2026-01,Tuesday,3,AWS_C2_018,Cohort 2,AWS Cloud,Patricia Wang,patricia.wang76@email.com,0,0.0,,,False
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_001,Cohort 2,AWS Cloud,William Smith,william.smith28@email.com,25,0.42,08:59,09:24,False
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_002,Cohort 2,AWS Cloud,Carol Kumar,carol.kumar88@email.com,0,0.0,,,False
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_003,Cohort 2,AWS Cloud,Elizabeth White,elizabeth.white43@email.com,131,2.18,08:57,11:08,True
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_004,Cohort 2,AWS Cloud,Cynthia Nwobi,cynthia.nwobi12@email.com,159,2.65,09:03,11:42,True
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_005,Cohort 2,AWS Cloud,Emeka Clark,emeka.clark74@email.com,174,2.9,09:14,12:08,True
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_006,Cohort 2,AWS Cloud,Sarah Campbell,sarah.campbell49@email.com,181,3.02,09:15,12:16,True
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_007,Cohort 2,AWS Cloud,Yetunde Smith,yetunde.smith67@email.com,5,0.08,09:05,09:10,False
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_008,Cohort 2,AWS Cloud,Linda Reed,linda.reed79@email.com,4,0.07,09:08,09:12,False
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_009,Cohort 2,AWS Cloud,Arjun Adeyemi,arjun.adeyemi95@email.com,146,2.43,09:01,11:27,True
2026-01-28,2026,1,January,2026-01,Wednesday,3,AWS_C2_010,Cohort 2,AWS Cloud,Lucas Anderson,lucas.anderson24@email.com,149,2.48,09:04,11:33,True
